;linha;sistema;onibus;noturna;trilhos;metro;cptm;linha_trilho;linha1;linha2;linha3;linha4;linha5;linha6;linha7;linha8;linha9;linha10;linha11;linha12;linha13;linha14;linha15;preemb;area;area1;area2;area3;area4;area5;area6;area7;area8;
573;502J-23;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['502J-23'],label='502J-23')
574;5030-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5030-10'],label='5030-10')
575;5031-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5031-10'],label='5031-10')
576;5031-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5031-21'],label='5031-21')
577;5032-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5032-10'],label='5032-10')
578;5033-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5033-10'],label='5033-10')
579;5034-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5034-10'],label='5034-10')
580;5034-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5034-31'],label='5034-31')
581;5035-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5035-10'],label='5035-10')
582;5036-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5036-10'],label='5036-10')
583;5038-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5038-10'],label='5038-10')
584;507T-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['507T-10'],label='507T-10')
585;508L-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['508L-10'],label='508L-10')
586;5091-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5091-10'],label='5091-10')
587;509J-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['509J-10'],label='509J-10')
588;509J-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['509J-21'],label='509J-21')
589;509M-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['509M-10'],label='509M-10')
590;509M-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['509M-21'],label='509M-21')
591;5100-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['5100-10'],label='5100-10')
592;5103-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5103-10'],label='5103-10')
593;5103-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5103-21'],label='5103-21')
594;5104-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5104-10'],label='5104-10')
595;5105-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5105-10'],label='5105-10')
596;5106-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5106-10'],label='5106-10')
597;5106-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5106-21'],label='5106-21')
598;5106-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5106-31'],label='5106-31')
599;5107-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5107-10'],label='5107-10')
600;5108-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5108-10'],label='5108-10')
601;5109-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5109-10'],label='5109-10')
602;5110-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5110-10'],label='5110-10')
603;5110-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5110-21'],label='5110-21')
604;5110-22;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5110-22'],label='5110-22')
605;5110-23;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5110-23'],label='5110-23')
606;5110-24;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5110-24'],label='5110-24')
607;5110-41;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5110-41'],label='5110-41')
608;5111-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['5111-10'],label='5111-10')
609;5119-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['5119-10'],label='5119-10')
610;5119-22;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['5119-22'],label='5119-22')
611;5119-23;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['5119-23'],label='5119-23')
612;5123-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5123-10'],label='5123-10')
613;5127-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5127-10'],label='5127-10')
614;5128-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5128-10'],label='5128-10')
615;5129-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5129-10'],label='5129-10')
616;5129-41;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5129-41'],label='5129-41')
617;5131-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5131-10'],label='5131-10')
618;513L-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['513L-10'],label='513L-10')
619;5141-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5141-10'],label='5141-10')
620;5142-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5142-10'],label='5142-10')
621;5143-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5143-10'],label='5143-10')
622;5143-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5143-31'],label='5143-31')
623;5144-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5144-10'],label='5144-10')
624;5145-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5145-10'],label='5145-10')
625;5145-41;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5145-41'],label='5145-41')
626;514T-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['514T-10'],label='514T-10')
627;514T-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['514T-21'],label='514T-21')
628;514T-22;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['514T-22'],label='514T-22')
629;5154-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['5154-10'],label='5154-10')
630;5164-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5164-10'],label='5164-10')
631;5164-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5164-21'],label='5164-21')
632;5164-41;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5164-41'],label='5164-41')
633;516N-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['516N-10'],label='516N-10')
634;5175-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5175-10'],label='5175-10')
635;5175-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5175-21'],label='5175-21')
636;5178-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5178-10'],label='5178-10')
637;5178-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5178-21'],label='5178-21')
638;517J-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['517J-10'],label='517J-10')
639;5185-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['5185-10'],label='5185-10')
640;5194-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5194-10'],label='5194-10')
641;5194-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5194-21'],label='5194-21')
642;519M-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['519M-10'],label='519M-10')
643;524L-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['524L-10'],label='524L-10')
644;524M-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['524M-10'],label='524M-10')
645;527R-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['527R-10'],label='527R-10')
646;5290-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5290-10'],label='5290-10')
647;5300-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['5300-10'],label='5300-10')
648;5317-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5317-10'],label='5317-10')
649;5318-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['5318-10'],label='5318-10')
650;5318-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['5318-21'],label='5318-21')
651;5318-22;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['5318-22'],label='5318-22')
652;5362-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5362-10'],label='5362-10')
653;5362-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5362-21'],label='5362-21')
654;5362-22;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5362-22'],label='5362-22')
655;5362-23;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5362-23'],label='5362-23')
656;5362-41;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5362-41'],label='5362-41')
657;5370-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5370-10'],label='5370-10')
658;5370-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5370-21'],label='5370-21')
659;5370-22;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5370-22'],label='5370-22')
660;5391-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['5391-10'],label='5391-10')
661;5391-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['5391-21'],label='5391-21')
662;5391-22;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['5391-22'],label='5391-22')
663;546A-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['546A-10'],label='546A-10')
664;546A-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['546A-31'],label='546A-31')
665;546J-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['546J-10'],label='546J-10')
666;546J-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['546J-31'],label='546J-31')
667;546J-41;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['546J-41'],label='546J-41')
668;546L-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['546L-10'],label='546L-10')
669;546L-41;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['546L-41'],label='546L-41')
670;546T-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['546T-10'],label='546T-10')
671;5611-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5611-10'],label='5611-10')
672;5614-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5614-10'],label='5614-10')
673;5614-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5614-21'],label='5614-21')
674;5630-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5630-10'],label='5630-10')
675;5630-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5630-21'],label='5630-21')
676;5632-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5632-10'],label='5632-10')
677;5632-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5632-21'],label='5632-21')
678;5632-22;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5632-22'],label='5632-22')
679;5632-51;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5632-51'],label='5632-51')
680;5652-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5652-10'],label='5652-10')
681;5652-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5652-21'],label='5652-21')
682;5652-22;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5652-22'],label='5652-22')
683;5701-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5701-10'],label='5701-10')
684;5701-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5701-21'],label='5701-21')
685;5702-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5702-10'],label='5702-10')
686;5705-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['5705-10'],label='5705-10')
687;573A-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['573A-10'],label='573A-10')
688;573H-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['573H-10'],label='573H-10')
689;573T-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['573T-10'],label='573T-10')
690;573T-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['573T-21'],label='573T-21')
691;573T-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['573T-31'],label='573T-31')
692;574A-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['574A-10'],label='574A-10')
693;574A-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['574A-21'],label='574A-21')
694;574C-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['574C-10'],label='574C-10')
695;574J-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['574J-10'],label='574J-10')
696;574R-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['574R-10'],label='574R-10')
697;574W-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['574W-10'],label='574W-10')
698;5752-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5752-10'],label='5752-10')
699;5757-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5757-10'],label='5757-10')
700;5757-51;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5757-51'],label='5757-51')
701;5759-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5759-10'],label='5759-10')
702;5759-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5759-31'],label='5759-31')
703;575A-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['575A-10'],label='575A-10')
704;575C-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['575C-10'],label='575C-10')
705;576C-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['576C-10'],label='576C-10')
706;576J-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['576J-10'],label='576J-10')
707;576M-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['576M-10'],label='576M-10')
708;577T-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['577T-10'],label='577T-10')
709;5791-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5791-10'],label='5791-10')
710;5791-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['5791-21'],label='5791-21')
711;6000-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['6000-10'],label='6000-10')
712;6000-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['6000-21'],label='6000-21')
